,Name,City,MinPrice,MaxPrice,Cuisine,Longitude,Latitude,PhoneNumber,Url,WebsiteUrl,Award,FacilitiesAndServices,Payment_Method
424,Pierre,Mâcon,36,108,Classic Cuisine,4.8314285,46.3034378,33385381423.0,https://guide.michelin.com/en/bourgogne-franche-comte/mcon/restaurant/pierre4490,http://www.restaurant-pierre.com,1 MICHELIN Star,"Air conditioning,American Express credit card,Credit card / Debit card accepted,Mastercard credit card,Terrace,Visa credit card,Wheelchair access","American Express credit card,Credit card / Debit card accepted,Mastercard credit card,Visa credit card"
425,Castel_Marie-Louise,La Baule,76,125,Modern Cuisine,-2.4078932,47.2811387,33240114838.0,https://guide.michelin.com/en/pays-de-la-loire/la-baule/restaurant/castel-marie-louise,https://www.hotelsbarriere.com/fr/la-baule/le-castel-marie-louise.html,1 MICHELIN Star,"American Express credit card,Car park,Credit card / Debit card accepted,Diners Club credit card,Garden or park,Great view,JCB,Mastercard credit card,Particularly interesting wine list,Terrace,Visa credit card","American Express credit card,Credit card / Debit card accepted,Diners Club credit card,Mastercard credit card,Visa credit card"
426,Les_Tables_de_Gaspard,Saint-Crépin,38,77,"Modern Cuisine, Market Cuisine",6.6078486,44.7067072,33492248528.0,https://guide.michelin.com/en/provence-alpes-cote-dazur/saint-crpin/restaurant/les-tables-de-gaspard,http://www.lestablesdegaspard.com/,1 MICHELIN Star,"Credit card / Debit card accepted,Mastercard credit card,Visa credit card,Wheelchair access","Credit card / Debit card accepted,Mastercard credit card,Visa credit card"
427,Le_Relais_des_Moines,Les Arcs,59,118,Modern Cuisine,6.49026,43.46639,33494474093.0,https://guide.michelin.com/en/provence-alpes-cote-dazur/les-arcs/restaurant/le-relais-des-moines,https://www.lerelaisdesmoines.com/fr/,1 MICHELIN Star,"Air conditioning,American Express credit card,Car park,Credit card / Debit card accepted,Garden or park,Mastercard credit card,Particularly interesting wine list,Terrace,Visa credit card","American Express credit card,Credit card / Debit card accepted,Mastercard credit card,Visa credit card"
428,Quai_des_Saveurs,Hagondange,75,125,Modern Cuisine,6.1646539,49.2534752,33387712498.0,https://guide.michelin.com/en/grand-est/hagondange/restaurant/quai-des-saveurs,https://www.quaidessaveurs.com/,1 MICHELIN Star,"Air conditioning,American Express credit card,Car park,Credit card / Debit card accepted,Mastercard credit card,Particularly interesting wine list,Visa credit card,Wheelchair access","American Express credit card,Credit card / Debit card accepted,Mastercard credit card,Visa credit card"
429,En_Pleine_Nature,Quint-Fonsegrives,34,85,Modern Cuisine,1.5295482,43.5853642,33561454212.0,https://guide.michelin.com/en/occitanie/quint-fonsegrives/restaurant/en-pleine-nature,https://www.en-pleine-nature.com/,1 MICHELIN Star,"Air conditioning,Credit card / Debit card accepted,Particularly interesting wine list,Terrace,Visa credit card,Wheelchair access","Credit card / Debit card accepted,Visa credit card"
430,Le_Corot,Ville-d'Avray,95,165,Creative,2.1830307,48.8220549,33141153700.0,https://guide.michelin.com/en/ile-de-france/ville-d-avray/restaurant/le-corot,https://www.etangs-corot.com/,1 MICHELIN Star,"Air conditioning,American Express credit card,Car park,Credit card / Debit card accepted,Mastercard credit card,Visa credit card,Wheelchair access","American Express credit card,Credit card / Debit card accepted,Mastercard credit card,Visa credit card"
431,Haut_Bonheur_de_la_Table,Cassel,49,61,Modern Cuisine,2.4857285,50.7999474,33328405103.0,https://guide.michelin.com/en/hauts-de-france/cassel/restaurant/haut-bonheur-de-la-table,https://www.hautbonheurdelatable.com/,1 MICHELIN Star,"Credit card / Debit card accepted,Mastercard credit card,Terrace,Visa credit card","Credit card / Debit card accepted,Mastercard credit card,Visa credit card"
432,L'Auberge_de_St-Rémy-de-Provence_-_Fanny_Rey_&_Jonathan_Wahid,Saint-Rémy-de-Provence,150,290,"Modern Cuisine, Seasonal Cuisine",4.8332816,43.7886522,33490921533.0,https://guide.michelin.com/en/provence-alpes-cote-dazur/saint-rmy-de-provence/restaurant/fanny-rey-jonathan-wahid,https://www.aubergesaintremy.com/fr/,1 MICHELIN Star,"Air conditioning,American Express credit card,Credit card / Debit card accepted,Mastercard credit card,Particularly interesting wine list,Terrace,Visa credit card,Wheelchair access","American Express credit card,Credit card / Debit card accepted,Mastercard credit card,Visa credit card"
433,L'Aparté,Montrabé,38,105,Modern Cuisine,1.5104515,43.6449042,33534264344.0,https://guide.michelin.com/en/occitanie/montrab/restaurant/l-aparte,https://restaurant-laparte.fr/fr/,1 MICHELIN Star,"Air conditioning,American Express credit card,Car park,Credit card / Debit card accepted,Mastercard credit card,Terrace,Visa credit card,Wheelchair access","American Express credit card,Credit card / Debit card accepted,Mastercard credit card,Visa credit card"
434,La_Table_de_Philippe_Girardon,Chonas-l'Amballan,80,145,Modern Cuisine,4.8114519,45.456917,33474588152.0,https://guide.michelin.com/en/auvergne-rhone-alpes/chonas-l-amballan/restaurant/la-table-de-philippe-girardon,https://domaine-de-clairefontaine.fr/fr/,1 MICHELIN Star,"Air conditioning,American Express credit card,Car park,Credit card / Debit card accepted,Garden or park,Mastercard credit card,Particularly interesting wine list,Terrace,Visa credit card","American Express credit card,Credit card / Debit card accepted,Mastercard credit card,Visa credit card"
435,La_Closerie,Ansouis,44,80,Traditional Cuisine,5.4649088,43.7381545,33490099054.0,https://guide.michelin.com/en/provence-alpes-cote-dazur/ansouis/restaurant/la-closerie,https://www.lacloserieansouis.com/,1 MICHELIN Star,"Air conditioning,American Express credit card,Credit card / Debit card accepted,Mastercard credit card,Restaurant offering vegetarian menus,Terrace,Visa credit card,Wheelchair access","American Express credit card,Credit card / Debit card accepted,Mastercard credit card,Visa credit card"
436,La_Huchette,Replonges,68,110,Modern Cuisine,4.8826914,46.2987913,33385310355.0,https://guide.michelin.com/en/auvergne-rhone-alpes/replonges/restaurant/la-huchette,https://la-huchette.com/fr/,1 MICHELIN Star,"American Express credit card,Car park,Credit card / Debit card accepted,Garden or park,Mastercard credit card,Terrace,Visa credit card,Wheelchair access","American Express credit card,Credit card / Debit card accepted,Mastercard credit card,Visa credit card"
437,Moulin_de_la_Tardoire,Montbron,26,69,Modern Cuisine,0.51396,45.67682,33545664146.0,https://guide.michelin.com/en/nouvelle-aquitaine/montbron/restaurant/moulin-de-la-tardoire,https://www.moulindelatardoire.fr/,1 MICHELIN Star,"Air conditioning,Car park,Credit card / Debit card accepted,Garden or park,Mastercard credit card,Terrace,Visa credit card,Wheelchair access","Credit card / Debit card accepted,Mastercard credit card,Visa credit card"
438,Le_Pavé_d'Auge,Beuvron-en-Auge,47,76,Classic Cuisine,-0.0459197,49.188103,33231792671.0,https://guide.michelin.com/en/normandie/beuvron-en-auge/restaurant/le-pave-d-auge,https://www.pavedauge.com/,1 MICHELIN Star,"American Express credit card,Credit card / Debit card accepted,Mastercard credit card,Particularly interesting wine list,Terrace,Visa credit card,Wheelchair access","American Express credit card,Credit card / Debit card accepted,Mastercard credit card,Visa credit card"
439,Moulin_de_Rosmadec,Pont-Aven,47,117,Modern Cuisine,-3.7479562,47.8549886,33298060022.0,https://guide.michelin.com/en/bretagne/pont-aven/restaurant/moulin-de-rosmadec,https://rosmadec.com/,1 MICHELIN Star,"American Express credit card,Credit card / Debit card accepted,Great view,Mastercard credit card,Particularly interesting wine list,Restaurant offering vegetarian menus,Terrace,Visa credit card,Wheelchair access","American Express credit card,Credit card / Debit card accepted,Mastercard credit card,Visa credit card"
440,Maison_Decoret,Vichy,49,149,Creative,3.4192286,46.1246273,33470976506.0,https://guide.michelin.com/en/auvergne-rhone-alpes/vichy/restaurant/maison-decoret,https://www.maisondecoret.com/fr/,1 MICHELIN Star,"Air conditioning,American Express credit card,Credit card / Debit card accepted,Mastercard credit card,Particularly interesting wine list,Restaurant offering vegetarian menus,Visa credit card,Wheelchair access","American Express credit card,Credit card / Debit card accepted,Mastercard credit card,Visa credit card"
441,Les_Oliviers,Bandol,110,190,Modern Cuisine,5.75118,43.1331,33494293312.0,https://guide.michelin.com/en/provence-alpes-cote-dazur/bandol/restaurant/les-oliviers122360,https://www.thalazur.fr/bandol/hotel/restaurant/,1 MICHELIN Star,"Air conditioning,American Express credit card,Car park,Credit card / Debit card accepted,Great view,Mastercard credit card,Restaurant offering vegetarian menus,Terrace,Visa credit card,Wheelchair access","American Express credit card,Credit card / Debit card accepted,Mastercard credit card,Visa credit card"
442,Vieux_Pont,Belcastel,62,98,Modern Cuisine,2.33588,44.3881,33565645229.0,https://guide.michelin.com/en/occitanie/belcastel/restaurant/vieux-pont,https://www.hotelbelcastel.com/,1 MICHELIN Star,"Air conditioning,Car park,Credit card / Debit card accepted,Great view,Mastercard credit card,Particularly interesting wine list,Visa credit card","Credit card / Debit card accepted,Mastercard credit card,Visa credit card"
443,Le_St-Placide,Saint-Malo,55,120,Creative,-2.010532,48.6296543,33299817073.0,https://guide.michelin.com/en/bretagne/saint-malo/restaurant/le-st-placide,https://www.st-placide.com/,1 MICHELIN Star,"Air conditioning,American Express credit card,Credit card / Debit card accepted,Mastercard credit card,Restaurant offering vegetarian menus,Visa credit card,Wheelchair access","American Express credit card,Credit card / Debit card accepted,Mastercard credit card,Visa credit card"
444,Côté_Jardin,Gien,55,90,"Creative, Modern Cuisine",2.6296242,47.6803325,33238382467.0,https://guide.michelin.com/en/centre-val-de-loire/gien/restaurant/cote-jardin,https://www.cotejardin45.fr,1 MICHELIN Star,"Air conditioning,Credit card / Debit card accepted,Mastercard credit card,Visa credit card","Credit card / Debit card accepted,Mastercard credit card,Visa credit card"
445,Toya,Faulquemont,57,130,Creative,6.6275829,49.0561886,33387893422.0,https://guide.michelin.com/en/grand-est/faulquemont/restaurant/toya,http://toya-restaurant.fr/,1 MICHELIN Star,"Air conditioning,Car park,Credit card / Debit card accepted,Garden or park,Great view,Mastercard credit card,Particularly interesting wine list,Terrace,Visa credit card,Wheelchair access","Credit card / Debit card accepted,Mastercard credit card,Visa credit card"
446,Kasbür,Monswiller,35,115,Modern Cuisine,7.3981789,48.7420925,33388021420.0,https://guide.michelin.com/en/grand-est/monswiller/restaurant/kasbur,https://www.restaurant-kasbur.fr/fr/,1 MICHELIN Star,"Air conditioning,American Express credit card,Car park,Credit card / Debit card accepted,Garden or park,Great view,Mastercard credit card,Terrace,Visa credit card,Wheelchair access","American Express credit card,Credit card / Debit card accepted,Mastercard credit card,Visa credit card"
447,Le_Jardin_des_Plumes,Giverny,65,135,Creative,1.5259019,49.0755925,33232542635.0,https://guide.michelin.com/en/normandie/giverny/restaurant/le-jardin-des-plumes,https://jardindesplumes.fr/fr/,1 MICHELIN Star,"American Express credit card,Car park,Credit card / Debit card accepted,Garden or park,Mastercard credit card,Terrace,Visa credit card,Wheelchair access","American Express credit card,Credit card / Debit card accepted,Mastercard credit card,Visa credit card"
448,Le_Passe_Temps,Lyon,59,109,Creative,4.8492927,45.769939,33472829014.0,https://guide.michelin.com/en/auvergne-rhone-alpes/lyon/restaurant/le-passe-temps,https://www.lepassetemps-restaurant.com/,1 MICHELIN Star,"Air conditioning,American Express credit card,Credit card / Debit card accepted,Mastercard credit card,Particularly interesting wine list,Visa credit card,Wheelchair access","American Express credit card,Credit card / Debit card accepted,Mastercard credit card,Visa credit card"
449,Le_Grand_Cerf,Montchenot,39,160,Classic Cuisine,4.0111661,49.1618209,33326976007.0,https://guide.michelin.com/en/grand-est/montchenot/restaurant/le-grand-cerf,https://www.le-grand-cerf.fr/,1 MICHELIN Star,"American Express credit card,Car park,Credit card / Debit card accepted,Garden or park,Mastercard credit card,Particularly interesting wine list,Restaurant offering vegetarian menus,Terrace,Visa credit card,Wheelchair access","American Express credit card,Credit card / Debit card accepted,Mastercard credit card,Visa credit card"
450,La_Sommelière,Lyon,87,87,Modern Cuisine,4.8261445,45.759793,33478798645.0,https://guide.michelin.com/en/auvergne-rhone-alpes/lyon/restaurant/la-sommeliere,https://www.la-sommeliere.net/,1 MICHELIN Star,"Air conditioning,Credit card / Debit card accepted,Mastercard credit card,Particularly interesting wine list,Visa credit card","Credit card / Debit card accepted,Mastercard credit card,Visa credit card"
451,Saisons,Marseille,34,95,Modern Cuisine,5.3827724,43.2865397,33951891838.0,https://guide.michelin.com/en/provence-alpes-cote-dazur/marseille/restaurant/saisons,https://restaurant-saisons.com/,1 MICHELIN Star,"Air conditioning,American Express credit card,Credit card / Debit card accepted,Mastercard credit card,Visa credit card","American Express credit card,Credit card / Debit card accepted,Mastercard credit card,Visa credit card"
452,Le_Cap,Saint-Jean-Cap-Ferrat,158,188,Creative,7.33063,43.6774405,33493765050.0,https://guide.michelin.com/en/provence-alpes-cote-dazur/saint-jean-cap-ferrat/restaurant/le-cap,https://www.fourseasons.com/fr/capferrat/,1 MICHELIN Star,"Air conditioning,American Express credit card,Credit card / Debit card accepted,Mastercard credit card,Particularly interesting wine list,Restaurant offering vegetarian menus,Terrace,Valet parking,Visa credit card,Wheelchair access","American Express credit card,Credit card / Debit card accepted,Mastercard credit card,Visa credit card"
453,Auberge_au_Bœuf,Sessenheim,42,106,Modern Cuisine,7.9858523,48.7993778,33388869714.0,https://guide.michelin.com/en/grand-est/sessenheim/restaurant/auberge-au-b%C5%93uf,https://www.auberge-au-boeuf.fr/,1 MICHELIN Star,"Air conditioning,American Express credit card,Car park,Credit card / Debit card accepted,Mastercard credit card,Particularly interesting wine list,Terrace,Visa credit card,Wheelchair access","American Express credit card,Credit card / Debit card accepted,Mastercard credit card,Visa credit card"
454,Le_Pot_d'Étain,Danjoutin,42,126,Modern Cuisine,6.8592762,47.6160064,33384283195.0,https://guide.michelin.com/en/bourgogne-franche-comte/danjoutin/restaurant/le-pot-d-etain,https://www.restaurant-potdetain.fr/,1 MICHELIN Star,"Air conditioning,American Express credit card,Car park,Credit card / Debit card accepted,Mastercard credit card,Particularly interesting wine list,Visa credit card,Wheelchair access","American Express credit card,Credit card / Debit card accepted,Mastercard credit card,Visa credit card"
455,Auberge_Pom'Poire,Azay-le-Rideau,42,98,Modern Cuisine,0.4450558,47.2830529,33247458300.0,https://guide.michelin.com/en/centre-val-de-loire/azay-le-rideau/restaurant/auberge-pom-poire,https://aubergepompoire.fr/,1 MICHELIN Star,"Air conditioning,American Express credit card,Car park,Credit card / Debit card accepted,Garden or park,Mastercard credit card,Terrace,Visa credit card,Wheelchair access","American Express credit card,Credit card / Debit card accepted,Mastercard credit card,Visa credit card"
456,La_Renaissance,Argentan,38,105,Modern Cuisine,-0.0285254,48.7391758,33233361420.0,https://guide.michelin.com/en/normandie/argentan/restaurant/la-renaissance433,https://www.arnaudviel.com/fr/,1 MICHELIN Star,"American Express credit card,Car park,Credit card / Debit card accepted,Garden or park,Mastercard credit card,Particularly interesting wine list,Restaurant offering vegetarian menus,Visa credit card,Wheelchair access","American Express credit card,Credit card / Debit card accepted,Mastercard credit card,Visa credit card"
457,"Pavyllon,_un_restaurant_de_Yannick_Alléno,_Monte-Carlo",Monaco,78,235,"Modern Cuisine, Creative",7.4258682,43.7384624,37798069898.0,https://guide.michelin.com/en/monaco-region/monaco/restaurant/yannick-alleno-a-l-hotel-hermitage,https://www.montecarlosbm.com/en,1 MICHELIN Star,"Air conditioning,American Express credit card,Credit card / Debit card accepted,Great view,Mastercard credit card,Restaurant offering vegetarian menus,Terrace,Valet parking,Visa credit card,Wheelchair access","American Express credit card,Credit card / Debit card accepted,Mastercard credit card,Visa credit card"
458,Claude_Darroze,Langon,45,135,Classic Cuisine,-0.24663,44.55305,33556630048.0,https://guide.michelin.com/en/nouvelle-aquitaine/langon/restaurant/claude-darroze,https://www.darroze.com/,1 MICHELIN Star,"Air conditioning,American Express credit card,Car park,Credit card / Debit card accepted,Diners Club credit card,Mastercard credit card,Particularly interesting wine list,Terrace,Visa credit card","American Express credit card,Credit card / Debit card accepted,Diners Club credit card,Mastercard credit card,Visa credit card"
